2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:45:14 | INFO | db | User login success user_id=1636 (env=prod, region=eu-west-1, ip=241.103.11.144, request_id=fshdbw52uc9k1lay, trace_id=ke7aft6e5mwpae9y1fwkwn2a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:45:20 | INFO | db | POST /users/8003 201 (2280ms) (env=dev, region=eu-west-1, ip=38.45.92.1, request_id=c1nemckl2ew9udk9, trace_id=70p8ksaeuyc39kfjr69r03zb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:45:21 | INFO | db | User logout success user_id=6538 (env=prod, region=eu-west-1, ip=111.204.128.61, request_id=9k9zscfn1ksicwaz, trace_id=625s9nio9g7col5xvo4so78q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:47:21 | INFO | db | Token refreshed user_id=2974 (env=prod, region=eu-west-1, ip=20.38.230.32, request_id=hy9jkf65qf21my80, trace_id=4bz76ciliq89ejdk9yhdgiiw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:47:26 | ERROR | db | DB timeout while fetching user profile user_id=7689 (env=prod, region=us-east-1, ip=6.142.1.93, request_id=eenjwbkjnqt93zjk, trace_id=vmjukm5qk283q2d9p83v3et1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:48:42 | INFO | db | Batch processed records=376 duration_ms=2418 (env=staging, region=me-south-1, ip=52.18.153.15, request_id=535tohhpzoqj33yg, trace_id=2my6n1h5r2t3khms5cz86emm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:48:43 | INFO | db | PATCH /inventory/SKU30297 429 (1324ms) (env=staging, region=ap-southeast-1, ip=124.84.140.133, request_id=ruw5k4oj3d5dfk4q, trace_id=2llwyvgfpqbf7ijhopqzvjqd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:48:51 | WARN | db | Temporary network jitter detected rtt_ms=91 (env=prod, region=eu-west-1, ip=236.90.227.23, request_id=anwny3488p6gdita, trace_id=a28qmsaz7j5t0ig6k26f3tjx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:48:55 | INFO | db | Config loaded version=5.5.49 (env=prod, region=eu-west-1, ip=218.99.108.3, request_id=ndpxj77s2zipdsdy, trace_id=fa3pskvib2bklx8m75tc2rmu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:49:02 | WARN | db | Circuit breaker half-open dependency=postgres (env=prod, region=us-east-1, ip=9.194.228.209, request_id=ec5zbptktpmt5pk7, trace_id=lh3t6hd6ieatcnc86r84ti28, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:49:14 | WARN | db | Retrying request to upstream service attempt=1 (env=staging, region=us-east-1, ip=195.162.122.208, request_id=v4eyksztp5b5wju4, trace_id=nrf9aw55m5p41523ooj70xxh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:49:25 | INFO | db | Metrics pushed cpu=8% mem=45% (env=staging, region=eu-west-1, ip=115.253.65.8, request_id=t62lcj8hw1bxrqu7, trace_id=52x3j2udv6jms6rdjzo68v1e, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:49:29 | INFO | db | Metrics pushed cpu=26% mem=22% (env=staging, region=eu-west-1, ip=31.181.119.112, request_id=fre43j4lxu3uofdi, trace_id=2p0phla95ykbcg2fgbbzztb1, ua="PostmanRuntime/7.36.0")
2026-02-01 21:49:57 | INFO | db | Cache hit key=sess:4340 ttl_s=1206 (env=staging, region=ap-southeast-1, ip=236.113.250.17, request_id=ifmnvcemm9qj1utm, trace_id=8wpakfn5lcg0qq95k1yedkit, ua="PostmanRuntime/7.36.0")
2026-02-01 21:49:58 | INFO | db | Metrics pushed cpu=52% mem=47% (env=prod, region=ap-southeast-1, ip=93.128.110.34, request_id=uwx0aqrcugba3tt4, trace_id=ptgyed4ixii7ihtjsrutm5uj, ua="PostmanRuntime/7.36.0")
2026-02-01 21:49:59 | INFO | db | DELETE /users/3901 200 (150ms) (env=prod, region=ap-southeast-1, ip=95.136.206.232, request_id=g1d3kz0u25nfui7s, trace_id=0pzcobk395ride2is9jqkh96, ua="PostmanRuntime/7.36.0")
2026-02-01 21:50:49 | INFO | db | File uploaded id=file_nl7tcydwaq bytes=7711529 (env=prod, region=me-south-1, ip=98.173.134.163, request_id=tywp545casx3nod8, trace_id=ulfyi059eeyyr6ygsxe82kcy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:50:56 | INFO | db | Token refreshed user_id=7985 (env=prod, region=us-east-1, ip=134.158.35.80, request_id=vojr2974jaxrqagu, trace_id=rzk52x8fcso91lvvtv59je6w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:50:57 | WARN | db | Queue backlog growing size=6229 (env=prod, region=ap-southeast-1, ip=159.120.169.23, request_id=hzdkrh28s9lmmba4, trace_id=uev4xpjwlr92catqlpm4v8kn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:51:59 | INFO | db | File uploaded id=file_lgs4ykvrfz bytes=1113718 (env=staging, region=eu-west-1, ip=132.27.218.74, request_id=6n2t0nuagszv9mpx, trace_id=bvkcrxqqirlgbboieguadmkf, ua="PostmanRuntime/7.36.0")
2026-02-01 21:52:21 | INFO | db | Metrics pushed cpu=65% mem=56% (env=dev, region=eu-west-1, ip=241.62.89.139, request_id=efsdrwwsbpnj1jwr, trace_id=fc7u07kz8b9vpqsall1y2jyw, ua="PostmanRuntime/7.36.0")
2026-02-01 21:52:57 | INFO | db | User login success user_id=8387 (env=prod, region=me-south-1, ip=43.54.2.110, request_id=x22pekcwgfceosj0, trace_id=sravd0sullmlfssggnzftzeb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:53:11 | WARN | db | Temporary network jitter detected rtt_ms=225 (env=staging, region=ap-southeast-1, ip=170.35.234.58, request_id=cn6627qo9llwjg16, trace_id=83eeazzdietudy4z6ww8katn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:54:29 | INFO | db | Batch processed records=1355 duration_ms=528 (env=staging, region=eu-west-1, ip=69.82.247.23, request_id=3vd53e7621bt2d3q, trace_id=gu2obveou1zolbnpmlvy2sxc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:54:55 | WARN | db | Slow response detected (3232ms) endpoint=/admin/config (env=prod, region=us-east-1, ip=40.41.246.67, request_id=ormnse95juovttdf, trace_id=6m3htjokm6qit886rmo9h822, ua="PostmanRuntime/7.36.0")
2026-02-01 21:55:11 | WARN | db | Disk usage above 80% disk=88% (env=prod, region=us-east-1, ip=26.116.238.52, request_id=y0buxnoyvgl7kawf, trace_id=wt22qufssvymy6p54m44c9kk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 21:55:20 | INFO | db | POST /login 500 (100ms) (env=prod, region=me-south-1, ip=195.66.124.115, request_id=7l9kc82yla5s8q46, trace_id=00jj0os24qmxgs50ookux3rf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:55:42 | INFO | db | File uploaded id=file_cx9ousjsma bytes=9193539 (env=dev, region=me-south-1, ip=18.183.132.124, request_id=40hjbzjwqgg2bms2, trace_id=9zrqt19kbnqm6lxzacfgoacd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:56:06 | INFO | db | Config loaded version=1.17.41 (env=prod, region=eu-west-1, ip=144.163.128.52, request_id=sicamfehgjtg5o62, trace_id=irzzz15wg12aai5me0uha9r4, ua="PostmanRuntime/7.36.0")
2026-02-01 21:56:35 | WARN | db | Disk usage above 80% disk=94% (env=prod, region=ap-southeast-1, ip=136.177.78.181, request_id=ts2k20j99crgsq50, trace_id=zt9kka3xtegwpf66l4mop0n0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:56:36 | INFO | db | Token refreshed user_id=9464 (env=prod, region=ap-southeast-1, ip=85.89.226.10, request_id=qjj1s11mlhmbp4pv, trace_id=hf4xyccv4va3ptxft42sx557, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:58:46 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=2244 (env=staging, region=eu-west-1, ip=111.129.158.246, request_id=rm3tp7wzkevv1x6s, trace_id=kopmaw9styoprknjxltn8svt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 21:58:47 | WARN | db | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=211.219.186.104, request_id=3fz9v18098fd5cif, trace_id=81ytleg1zrfys67uxk8xtp36, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 21:59:02 | INFO | db | POST /token/refresh 400 (1838ms) (env=dev, region=eu-west-1, ip=62.47.92.33, request_id=0qvun68g410t3hkx, trace_id=ud9x8dawpfh9wwtyd46a4ow4, ua="curl/8.4.0")
2026-02-01 21:59:04 | INFO | db | Cache miss key=sess:3370 (env=dev, region=ap-southeast-1, ip=68.251.20.213, request_id=eec40zf5hcqvdvvu, trace_id=3anryxk8i8r8tvbol1bz2isq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 21:59:05 | WARN | db | Payment provider latency high (2377ms) (env=prod, region=me-south-1, ip=109.125.99.191, request_id=0znrzegkyhqtoxqo, trace_id=h9dywxidbb482eu7npxwl0tk, ua="curl/8.4.0")
2026-02-01 21:59:06 | WARN | db | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=124.154.218.177, request_id=usvw51i9crsclglq, trace_id=m14j8wkn2pz279hnasyip1o0, ua="curl/8.4.0")
2026-02-01 22:00:00 | WARN | db | High memory usage warning mem=60% (env=prod, region=us-east-1, ip=192.150.14.230, request_id=tb7chwgz4n4kwtkw, trace_id=zub1xn51uva1ohj1n9jd18q5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:00:03 | INFO | db | Cache hit key=sess:9427 ttl_s=2599 (env=prod, region=us-east-1, ip=135.103.99.52, request_id=jux054g2dajdcufe, trace_id=9cpz5bj42cknr2w3py9kqe36, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:00:06 | WARN | db | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=216.82.215.173, request_id=fm2nhe7nv43vlf7s, trace_id=c6piu0r5l6gvioy2ycivjatz, ua="curl/8.4.0")
2026-02-01 22:00:12 | INFO | db | User login success user_id=4970 (env=prod, region=eu-west-1, ip=66.217.25.56, request_id=9qejj5etd6m3p9py, trace_id=e143qpwriixg8hzwx1jl66ln, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:00:49 | INFO | db | User login success user_id=6818 (env=prod, region=us-east-1, ip=204.86.218.38, request_id=2n3x99yt8hr48zzs, trace_id=sviwd7n0bxxjft9o155q7zsp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:01:20 | INFO | db | User login success user_id=5299 (env=prod, region=eu-west-1, ip=186.41.133.179, request_id=jkeznoozzzrg8axg, trace_id=otrfchlm07hu6mylcqlgn3dr, ua="curl/8.4.0")
2026-02-01 22:01:44 | ERROR | db | Connection refused dependency=s3 (env=staging, region=us-east-1, ip=15.217.105.134, request_id=oadnxgqf3vfk9eiv, trace_id=2d2aivpxn62qxyw7djza1vr1, ua="PostmanRuntime/7.36.0")
2026-02-01 22:02:04 | INFO | db | File uploaded id=file_prazm63z85 bytes=6586755 (env=prod, region=me-south-1, ip=237.72.100.123, request_id=hcih4l2j9p2d2lhx, trace_id=r3xwqu13iir1abzvjtxb93d2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:02:30 | INFO | db | Metrics pushed cpu=47% mem=67% (env=staging, region=us-east-1, ip=203.226.208.75, request_id=nm79nawftq9lwpxz, trace_id=wc0zvaq8qx9e2hk65hy3r8uw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:02:40 | INFO | db | Cache miss key=sess:6893 (env=staging, region=ap-southeast-1, ip=7.233.185.244, request_id=wd3maartgwng7h7a, trace_id=hoiutmy57kcc4pkb26yrsrpf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:02:47 | INFO | db | Metrics pushed cpu=65% mem=82% (env=staging, region=me-south-1, ip=3.54.127.152, request_id=rsxgiasqgl4aws6j, trace_id=uxe0cye7d3ozxuuhfexs1f87, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:02:48 | INFO | db | Cache miss key=inv:SKU60164 (env=prod, region=me-south-1, ip=19.224.185.10, request_id=iah4p8x31uuv0l32, trace_id=yiwubrp85pfybybguihwlezk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:02:54 | WARN | db | Rate limit nearing threshold remaining=48 (env=prod, region=eu-west-1, ip=22.154.138.208, request_id=58u8ox0bqs3sde7k, trace_id=4nvduy1xxzv7wlflohvc4v25, ua="PostmanRuntime/7.36.0")
2026-02-01 22:03:32 | INFO | db | Config loaded version=4.10.43 (env=staging, region=eu-west-1, ip=165.235.29.134, request_id=7k7uw3phsl6pvz4l, trace_id=4pw1uhdzpw2o291uzg9dx122, ua="PostmanRuntime/7.36.0")
2026-02-01 22:04:06 | INFO | db | File uploaded id=file_h9muwz213b bytes=1961727 (env=prod, region=ap-southeast-1, ip=35.33.72.130, request_id=fj0gmcrlqxfbglst, trace_id=6gijvmx8ea9setyfm431fye4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:04:09 | INFO | db | Metrics pushed cpu=28% mem=24% (env=prod, region=ap-southeast-1, ip=148.86.181.39, request_id=z78iy42vrgepysll, trace_id=3wm2z27ivhmd146sdx22qqkg, ua="PostmanRuntime/7.36.0")
2026-02-01 22:05:03 | INFO | db | Metrics pushed cpu=74% mem=71% (env=prod, region=eu-west-1, ip=186.215.92.252, request_id=wrpvm7m8q2oiw4ki, trace_id=qx9dzqsttq928u10s54j3q47, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:05:33 | INFO | db | Cache miss key=cart:3419 (env=prod, region=me-south-1, ip=158.178.29.138, request_id=60kptvxx0ae1epk4, trace_id=u7eoe5rqdj44vbo3hqy77xjc, ua="curl/8.4.0")
2026-02-01 22:05:48 | INFO | db | GET /inventory/SKU54606 403 (2965ms) (env=prod, region=ap-southeast-1, ip=231.111.63.190, request_id=ovmafizjbqzrjvs5, trace_id=hnwmddz85o6q5quw0mnivkci, ua="PostmanRuntime/7.36.0")
2026-02-01 22:06:01 | INFO | db | Job completed successfully: job=invoice-run duration_ms=1166 (env=prod, region=us-east-1, ip=238.44.10.107, request_id=hyrw23snahe1r62c, trace_id=u2vtq561l52j7t8vm692sqzk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:07:01 | INFO | db | File uploaded id=file_qr6k3zyh8m bytes=8862491 (env=staging, region=me-south-1, ip=45.208.34.108, request_id=j3b2nxc9tq4986y9, trace_id=fmm6kkiiaur7hv0gm1kdmwxv, ua="PostmanRuntime/7.36.0")
2026-02-01 22:07:06 | INFO | db | Job completed successfully: job=invoice-run duration_ms=1949 (env=prod, region=me-south-1, ip=13.9.28.159, request_id=392eps8oryzqlyfg, trace_id=namv0wjhrmpsn25dfbhawuzc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:07:12 | INFO | db | Cache hit key=cart:4626 ttl_s=3222 (env=prod, region=eu-west-1, ip=93.160.238.30, request_id=aers1ow1au2fowfs, trace_id=ah1r4n7fbmacgjvhivhlkvwo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:07:57 | INFO | db | User logout success user_id=7503 (env=prod, region=eu-west-1, ip=226.191.42.132, request_id=88n57eqkuk8h4swf, trace_id=286th48pp7gjd6955rszm7jk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:07:58 | INFO | db | File uploaded id=file_9pz543zjlv bytes=2176480 (env=prod, region=us-east-1, ip=61.64.194.26, request_id=cvpqpn8bfke5so35, trace_id=uwfpcuyy9dz0n65mvj2rikax, ua="curl/8.4.0")
2026-02-01 22:08:17 | WARN | db | Queue backlog growing size=3621 (env=dev, region=us-east-1, ip=32.70.179.22, request_id=51qne1jv42cqsqzm, trace_id=uwfc9419vnqdf1p0vutcav1d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:08:27 | INFO | db | POST /orders 204 (2006ms) (env=prod, region=ap-southeast-1, ip=130.95.221.224, request_id=pakv1nkrwtopsf5b, trace_id=mlrnyj5nc6hmv7w9q3d4ujnr, ua="curl/8.4.0")
2026-02-01 22:09:08 | INFO | db | Token refreshed user_id=5717 (env=prod, region=ap-southeast-1, ip=202.239.214.192, request_id=2l7zdb58z7vfqq4d, trace_id=vhhdmj4plfmcx71e7q2cb4vx, ua="PostmanRuntime/7.36.0")
2026-02-01 22:09:46 | INFO | db | File uploaded id=file_7r96mfrnff bytes=8056673 (env=dev, region=us-east-1, ip=48.166.140.234, request_id=yekb6pvns7xotbk9, trace_id=1qk2my2idcftb059c7xh27kw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:09:58 | INFO | db | Config loaded version=1.16.43 (env=prod, region=ap-southeast-1, ip=51.188.204.54, request_id=4ucakeck30inrgqk, trace_id=fe6zfydkrhm52v5ywjhmn79g, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:10:21 | INFO | db | File uploaded id=file_wo0dpey1gb bytes=9637028 (env=prod, region=eu-west-1, ip=72.87.247.50, request_id=1a744j81g1wk3yeq, trace_id=v45sr8wvpqcpp1305cyz0dq7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:10:32 | WARN | db | Temporary network jitter detected rtt_ms=673 (env=prod, region=eu-west-1, ip=76.232.88.193, request_id=578q3bx3jpbfj1h1, trace_id=80ma657fngl64snednulh46b, ua="PostmanRuntime/7.36.0")
2026-02-01 22:11:27 | ERROR | db | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=ap-southeast-1, ip=64.80.175.83, request_id=2omciptxj82mwfad, trace_id=ru86blpthndimcl6jpr9smne, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:12:00 | WARN | db | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=233.106.80.103, request_id=4x505p7gdwrf6s11, trace_id=nk3s8ki7h09hlc4gq9azurl5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:12:01 | INFO | db | Cache hit key=user:4481 ttl_s=2396 (env=prod, region=ap-southeast-1, ip=134.190.90.119, request_id=8nf1vowby0k8b0ws, trace_id=y6x3c1et6syvucunijc8nvfn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:12:04 | INFO | db | Metrics pushed cpu=6% mem=72% (env=prod, region=eu-west-1, ip=62.136.137.40, request_id=euct8jpvolqllc5l, trace_id=506z470i3s0iwki9cf47e73f, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:12:05 | INFO | db | User logout success user_id=8883 (env=dev, region=ap-southeast-1, ip=49.52.13.180, request_id=348w6sms5drt1s5k, trace_id=bihe9wsx6x69dutbtn2o18u5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:12:09 | INFO | db | Batch processed records=3786 duration_ms=1734 (env=prod, region=us-east-1, ip=230.171.27.133, request_id=t6puqba47h3u4awy, trace_id=dzxewqa8orxggk3458eefqpr, ua="curl/8.4.0")
2026-02-01 22:12:17 | INFO | db | Cache miss key=inv:SKU55659 (env=dev, region=me-south-1, ip=132.166.99.3, request_id=ryhthrqbpqkoqk6b, trace_id=ktd5rjmndprpxz9zm0gpb0wx, ua="curl/8.4.0")
2026-02-01 22:12:25 | INFO | db | File uploaded id=file_93uwr2k62j bytes=9134182 (env=prod, region=eu-west-1, ip=18.57.38.203, request_id=pk4dpse8kgeyssdg, trace_id=1w8yttf5f7jhmdnntd7vakng, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:12:36 | INFO | db | Metrics pushed cpu=76% mem=40% (env=staging, region=ap-southeast-1, ip=31.60.211.44, request_id=h8ho9jk5ygsqxqwd, trace_id=ifou38mknm1laychwhbw2yvk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:13:15 | INFO | db | GET /files/8349 429 (2426ms) (env=dev, region=us-east-1, ip=91.241.24.156, request_id=wh1mdcbneltsofhn, trace_id=b67p22nr516mxss32mxa090e, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:13:21 | INFO | db | Cache miss key=inv:SKU51478 (env=prod, region=us-east-1, ip=54.155.42.3, request_id=2pdqkuja92emwo2i, trace_id=82y1nbkhz4z9uqu97tntjicq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:13:32 | INFO | db | User logout success user_id=8998 (env=prod, region=me-south-1, ip=52.82.97.146, request_id=0nm2qrolvownhsj5, trace_id=z3objuv16y2eynceihi8q43s, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:15:11 | ERROR | db | Payment gateway returned 502 provider=paypal (env=prod, region=us-east-1, ip=223.188.130.194, request_id=imm8i1n0l62h9dxo, trace_id=f433nriwwklnnpi75y4y7c9i, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:15:20 | INFO | db | Token refreshed user_id=3754 (env=prod, region=ap-southeast-1, ip=169.99.199.10, request_id=s25ow29u2x7ldhsl, trace_id=94k8tpifpqcbwrqrykq3jjbb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:15:27 | WARN | db | Queue backlog growing size=1725 (env=prod, region=us-east-1, ip=45.99.14.20, request_id=rhh7fr66ie46ucax, trace_id=ay2gcglgfml5gmgfejcvrbr5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:15:56 | INFO | db | Batch processed records=800 duration_ms=1148 (env=prod, region=us-east-1, ip=77.234.138.209, request_id=7nzdudf6cp7a8xp5, trace_id=gmdscdd8y3x3pbaqxx0g7vnh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:16:00 | INFO | db | Job completed successfully: job=invoice-run duration_ms=3182 (env=staging, region=me-south-1, ip=22.202.109.22, request_id=qd4sgj69lfv0yg1n, trace_id=cqurrouoghian74ipzthqss8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:16:17 | INFO | db | Batch processed records=1708 duration_ms=604 (env=prod, region=eu-west-1, ip=200.153.98.204, request_id=dpamrkyzau1n1rhq, trace_id=6r6ay0u716b6putwcp0lk0az, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:17:42 | INFO | db | Metrics pushed cpu=21% mem=15% (env=prod, region=me-south-1, ip=178.236.32.182, request_id=4v400dfyg61mp7im, trace_id=zq4hsq5l245r4i0bwgdvjf4h, ua="curl/8.4.0")
2026-02-01 22:17:45 | INFO | db | Metrics pushed cpu=74% mem=11% (env=prod, region=us-east-1, ip=90.197.99.136, request_id=jrhnj7yj140o27gb, trace_id=a8bmub1xg00l4nllc5ebj7d2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:17:47 | INFO | db | File uploaded id=file_wccaxghz0h bytes=788520 (env=prod, region=me-south-1, ip=164.107.148.116, request_id=kkupsyg71ggnazbv, trace_id=z27mt382mhwbc4fih3q2tq43, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:18:12 | INFO | db | Token refreshed user_id=6177 (env=prod, region=eu-west-1, ip=32.158.96.87, request_id=zq13mp8o09agntaj, trace_id=pt1kxzluaetcx0tl8a08nwcy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:18:13 | INFO | db | Job completed successfully: job=sync-users duration_ms=883 (env=staging, region=eu-west-1, ip=213.41.109.199, request_id=xo06zsmhin1hbzuf, trace_id=43tr7znvkui0t5nz9gu2ve6r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:18:35 | INFO | db | Cache hit key=cart:8887 ttl_s=2717 (env=dev, region=eu-west-1, ip=44.174.149.56, request_id=px57j2uz5z74vai6, trace_id=9xjuqiv4fx4f7jrum815hvjh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:19:07 | INFO | db | DELETE /analytics/event 401 (1628ms) (env=prod, region=ap-southeast-1, ip=49.32.106.75, request_id=sujhxstmd6bzkmr3, trace_id=hbyzmzeyz87rcg0xjzwruxs5, ua="curl/8.4.0")
2026-02-01 22:19:53 | INFO | db | User login success user_id=3399 (env=prod, region=ap-southeast-1, ip=174.44.75.164, request_id=b2wy8jtvpe4f86on, trace_id=yra9heg3z2xl7r2s1nnmn781, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:20:05 | INFO | db | Batch processed records=3998 duration_ms=1093 (env=prod, region=us-east-1, ip=248.219.135.22, request_id=qewc2ajyle06yhze, trace_id=uafq0tvvggar1w1md3vyjq7o, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:20:25 | INFO | db | Token refreshed user_id=3380 (env=prod, region=us-east-1, ip=68.114.239.218, request_id=6orxzqtyw5z6n8nn, trace_id=thnv2uwh9v1oqbvkopz4oe34, ua="PostmanRuntime/7.36.0")
2026-02-01 22:20:54 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=3275 (env=staging, region=me-south-1, ip=82.94.104.173, request_id=k4u3fybd69iat5lh, trace_id=7u49yw0lui8ado287xyrptr9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:20:57 | WARN | db | Disk usage above 80% disk=95% (env=staging, region=ap-southeast-1, ip=11.161.141.86, request_id=e0s75q5xtzh4b0km, trace_id=y8qsrurstr2a8sz9tq5izjy6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:20:58 | INFO | db | PATCH /payments/charge 403 (2288ms) (env=prod, region=me-south-1, ip=78.228.84.206, request_id=thqpvxhkl7xihem1, trace_id=h3k0nyefm8zp0odoh41xmvtl, ua="curl/8.4.0")
